CC(C)(C)n1cc(CNC[C@@H]2CCN(C(=O)[C@H]3[C@@H]4COC[C@@H]43)C2)nn1,ZINC001027007654
COc1ccc(OCc2nn(CN3CCC4(COC4)C3)c(=S)o2)cc1,ZINC000853595877
CC1(C)C[C@@H](NC(=O)C(=O)N2CCCC[C@H]2C2OCCO2)C(C)(C)O1,ZINC000806950925
C[C@H](NC(=O)CN[C@H](CO)[C@H]1CCCO1)c1ccc2c(c1)CCCC2,ZINC000447911122
Cc1n[nH]c(SCc2ncc(Br)cc2Cl)n1,ZINC001640827163
C[C@@H](C(=O)N(C)C)[N@@H+](C)C[C@@H]1CCOC1,ZINC000438126151
C[C@H](CN1CCOCC1)NC(=O)N1C[C@H](C)[N@H+](Cc2ccccc2)C[C@H]1C,ZINC000499824969
CCNC(=O)c1ccc(NC(=O)C(=O)NCc2sccc2C)c(C)c1,ZINC000052682866
CC(=O)Nc1ccc(C(=O)NC[C@@H]2c3ccccc3CN2C)nc1,ZINC001361591344
Cc1nn(C2CCOCC2)c(C)c1C(=O)N[C@@H]1CSC1(C)C,ZINC000854385104
Cc1cnc([C@H](C)CNC(=O)N2C[C@H](C)N(C(=O)OC(C)(C)C)C[C@@H]2C)s1,ZINC000754324318
CC1(C)C[C@@H]1C(=O)NCC1CN(C(=O)C[C@H]2CCC(=O)N2)C1,ZINC001001465930
CS/C=C/C(=O)NCc1ccc(Oc2ccccc2)cc1,ZINC000083087382
COCC[N@@H+]1CC[C@@]2(C1)CCCCN(C(=O)c1cccc(C)c1)C2,ZINC001045908122
CCNC(=O)C[NH2+]C[C@H]1CCCN(C(=O)c2ncoc2C)C1,ZINC001376542221
C[N@H+]1CCO[C@H](C(=O)N2CC(O)(CNC(=O)c3cnon3)C2)C1,ZINC001045184547
CCC[C@@H](C)CC(=O)N[C@H]1CC[C@H](NC(=O)c2ncccc2O)CC1,ZINC001416391014
Cc1ccc(NC(=O)c2cc3c([nH]c2=O)CCC[C@H]3O)c2n[nH]cc21,ZINC001583708482
N#CCCCOc1cccnc1NCc1ccc2occc2c1,ZINC000351550733
C[C@H](NC(=O)CC(C)(C)C)C1CCN(c2cccc(F)n2)CC1,ZINC001126690582
Cc1cncc(C)c1C(=O)N[C@H]1CCN(C(=O)C(F)F)CC1(C)C,ZINC000967075856
C[C@H](C(=O)NC1CN(Cc2noc3c2CCCC3)C1)C1CCC1,ZINC001030506397
O=C(c1cc(-c2ccccc2)[nH]n1)N1CCC([C@@H]2C(=O)Nc3ccccc32)CC1,ZINC000373981984
COc1cc(C(F)(F)F)nc(N2CC[C@H]([NH+]3CCCC3)C2)n1,ZINC000623931865
Cc1ccc(C(N)=O)cc1NC(=O)N1CCC[C@H]1Cc1cc(F)ccc1F,ZINC000416764253
CC[C@H](CO)N(C)C(=O)[C@H](C)NS(=O)(=O)CC,ZINC000615470361
CCc1cc(C)nc(-c2c(F)ccc(O)c2F)n1,ZINC001241290607
CC[N@@H+]1CCCC[C@@H]1C(=O)N(C)CCNC(=O)Cc1ccon1,ZINC001373388342
O=C(Cn1cc(C2CC2)nn1)NCCCCCCO,ZINC000182279383
C[C@@H](CNC(=O)c1cc(-n2cccc2)ccn1)N(C)CC(N)=O,ZINC001440987061
CC[C@H](O)[C@H](C)C(=O)Nc1cccc2ccccc21,ZINC000900021291
C[C@@]1(c2ccc(C(F)(F)F)cc2)CCCN1c1cncc(-n2cncn2)n1,ZINC000631570655
C#CC[N@H+]1CC[C@H](CCNC(=O)C(C)(C)CN2CCOCC2)C1,ZINC001664721977
CO[C@@H](Cc1ccccc1)C[N@@H+]1CCC[C@H](c2cn(C)nn2)C1,ZINC001473876178
O=C(N[C@H]1CCc2ccc(F)cc21)c1cc(C2CC2)cnc1Cl,ZINC000793450027
CCC(=O)NC[C@H]1CCC2(CN(C(=O)c3c[nH]c(C)cc3=O)C2)O1,ZINC001068478720
C[C@H](NC(=O)C(=O)N(C1CC1)C1CCCC1)C1CCOCC1,ZINC000580365374
C[C@H](CSC(F)(F)F)C(=O)N1C[C@H](C)Oc2ncccc21,ZINC001520147155
CCC(=O)N1CC[C@H](NC(=O)NC2CCC3(CC2)NC(=O)NC3=O)C1,ZINC001322577538
Cc1c2ccccc2oc1[C@@H](C)NC(=O)C(=O)N1CCN2CCOC[C@H]2C1,ZINC000551821579
CC[N@H+]1CCCC[C@@H]1C(=O)NCC1([NH2+]Cc2ccccn2)CCC1,ZINC001376822386
COCc1ccc(C(=O)N2C[C@@H](C)[C@H](NC(=O)CN3CC[C@H](C)C3)C2)o1,ZINC000940299852
[NH3+][C@H]1C[C@@H](C(=O)NCc2ccc(S(=O)(=O)NC[C@H]3CCCO3)cc2)C1,ZINC000571285908
C[C@@H](O)[C@@H]1CCCN(C(=O)c2ncccc2OCC(F)(F)F)C1,ZINC000305238099
O=C(Nc1cccc2c1CCN2)C(=O)N1CC2(CCCC2)c2c1cccc2F,ZINC000580999310
Cc1nc(C2CCN(Cc3cc(O)cc(Cl)c3)CC2)no1,ZINC001140794223
CC(=O)N1CCC2(C1)CCN(C(=O)c1ccc(C(F)F)cc1)CC2,ZINC000944398022
COC(=O)c1ccc(C(=O)N[C@@H](C)CCCC[NH3+])nc1,ZINC000573445967
CC[C@H](NC(=O)C(=O)N1CC[C@@H]([C@H](C)O)C1)c1ccccc1F,ZINC001118256339
C[C@H](NC(=O)C[C@@H]1CCCS1(=O)=O)C1N=NC(=O)N1C,ZINC001418234684
Cc1[nH]nc2ncc(C(=O)N3CC[C@@H]3CNC(=O)[C@@H]3C[C@H]4CC[C@@H]3O4)cc12,ZINC000952215653
O=C(c1cc2cccnc2[nH]c1=O)N1CCCC[C@@H]1C[NH+]1CCCC1,ZINC001153744987
CCC(C)(CC)C(=O)N[C@@H]1CN(C(=O)[C@H]2C[N@H+](C)CCO2)C[C@H]1OC,ZINC001719229684
O=C1N[C@@H](c2ccc(C(F)(F)F)cc2)C(=O)N1CC1=CCCOC1,ZINC000924885700
COCc1cccc(C[NH2+]C[C@@H]2CCCCN2C(=O)[C@H]2C[C@@H]2C)c1,ZINC000960085308
COC(=O)CC[C@@H]1CC[N@H+]([C@H](C)Cc2ccc(Cl)cc2)C1,ZINC001168187367
CCOC1CC(CCNC(=O)C(=O)Nc2ccc(OC(F)F)cc2F)C1,ZINC000283208172
Cc1cc(C)c(C(=O)NC[C@H]([NH2+]CC(=O)NC(C)C)C(C)C)c(C)c1,ZINC001374445177
Cc1ncc(NC(=O)C(=O)N2CCC[C@@H](c3nc4ccccc4o3)C2)s1,ZINC000676957516
C[C@@H]1CC(CCNC(=O)Cc2cccc(F)c2)C[C@@H](C)O1,ZINC000338501653
CCCn1nccc1NC(=O)C(=O)NCC[N@H+]1CCC[C@@H](C)C1,ZINC000134160651
Cc1cc(C[N@@H+]2C[C@@H]3[C@@H](CNC(=O)[C@@H]4COCCO4)[C@@H]3C2)nn1C,ZINC000977840205
CC(C)C[C@@]1(C)NC(=O)N(CC(=O)C2CCCCC2)C1=O,ZINC000047347417
Cc1cc(C)c(C)c(S(=O)(=O)NCC(=O)NCc2nn[n-]n2)c1C,ZINC000648779445
CC(C)C[C@@H](C)OCCC(=O)Nc1ccsc1C(N)=O,ZINC000769702084
CC[C@H](C(=O)N1CC=C(CNC(=O)[C@@H]2C[C@H]2CC(C)C)CC1)[NH+](C)C,ZINC001017749952
CC(C)[C@H]1N(C(=O)N[C@H]2CC[N@@H+](C3CCN(C)CC3)C2)CC12CC=CC2,ZINC000645295270
CCN1CCN([C@H]2CCN(C(=O)c3ccc(-c4ccccc4)cc3)C2)CC1,ZINC000106801794
CC[C@@]1(C)COCCN1C(=O)c1cc(Br)[nH]n1,ZINC000831611668
NC(=O)C[C@H](NC(=O)NCc1coc2ccccc12)c1ccccc1,ZINC001564806767
CC[NH+]1CCCC[C@H]1C(=O)N1CCC(CC[N@H+]2CCCC[C@@H]2C)CC1,ZINC000358426404
Cc1nnc(CNC(=O)C(=O)NC2[C@@H](C)CCC[C@@H]2C)n1C,ZINC001326257103
C=CC[C@H]1CC[N@@H+]1[C@@H](C)C(=O)N(CCC#N)c1ccccc1,ZINC000934463902
C[C@@H](CNC(=O)c1ccco1)CNC(=O)[C@@H]1Cc2ccc(F)cc21,ZINC001532072495
CCC[N@H+]1C[C@@H](CNC(=O)[C@@H]2CC(=O)N(C(C)(C)C)C2)[C@H](C)C1,ZINC001092654052
C=CCC[N@@H+]1C[C@H]2[C@H](C1)[C@@H]1CC[C@H]2CN1C(=O)CCC[NH+](C)C,ZINC001099519266
C[C@@H]1CO[C@H](C(F)(F)F)CN1C(=O)c1cnc2[nH]cnc2c1,ZINC000672180740
NC(=O)CN1CCC2(C[C@@H]2NC(=O)C2Cc3ccccc3C2)CC1,ZINC001016843267
Cc1cnc([C@@H](C)[NH2+]C[C@](C)(O)CN(C)C(=O)OC(C)(C)C)s1,ZINC000496732844
C[C@@H](NCc1nncs1)[C@H]1CCN(C(=O)C(C)(C)C2CCC2)C1,ZINC001047917459
COc1ccc2c(=O)[nH]n(C(=O)c3ccc(CC[NH+](C)C)cc3)c2c1,ZINC000854507483
COC[C@H](C)[N@@H+]1C[C@H]2OCCN(C(=O)COc3cccc(Cl)c3)[C@H]2C1,ZINC001083269635
NC(=O)[C@@H]1c2ccccc2CC[N@H+]1C[C@H](O)Cc1ccc2ccccc2c1,ZINC000684205102
CN(C)C(=O)OCCNC(=O)Nc1ccccc1-n1cccn1,ZINC000854321416
CCc1occc1C(=O)NC[C@@H]1CN(C(=O)[C@@H]2CC2(F)F)CCO1,ZINC000944569109
C[N@H+]1CCN(CC(=O)NC(=O)NCc2ccco2)[C@@H](Cc2ccccc2)C1,ZINC000593091104
N#Cc1ccccc1OCC(=O)N1CCSC[C@@H]1c1ccc(Cl)cc1,ZINC000523847131
N#Cc1ccccc1OCC(=O)Nc1cc(Cl)ccn1,ZINC000114121881
CC[C@@H](C)[C@@H](OC)C(=O)N1CCC(C)(NC(=O)c2ncn[nH]2)CC1,ZINC001073121892
C[C@@H]1[C@H](C(=O)NC2CCN(Cc3ccc(F)c(F)c3)CC2)C1(F)F,ZINC000359265823
Cc1c2nnc(C(F)(F)F)n2nc(NC[C@@H]2CC[N@H+](C3CC3)C2)c1C,ZINC000517068571
C[C@H](NC(=O)CCC1CCC1)[C@@H]1CN(C(=O)C2=CCCC2)CCO1,ZINC001450538989
COC(=O)C[C@@H]1CCCCN1C(=O)CC(C)(C)NC(=O)OC(C)(C)C,ZINC000739526078
C[C@@H]1C[C@H]([NH2+]Cc2csnn2)CCN1C(=O)c1ccc(F)s1,ZINC001044877497
CC(C)Cc1ccc(C(=O)N2CC[C@@H](O)[C@](C)(CO)C2)cc1,ZINC001192463109
CC(C)(C)OC(=O)NCC1(C[N@@H+]2C[C@@H]3CC[C@H](O)[C@H]3C2)CC1,ZINC000496855808
Cc1ncc(C(=O)N2C[C@@H](NC(=O)[C@@H](F)C(C)C)C(C)(C)C2)[nH]1,ZINC001412060638
COc1cc(F)c(Nc2cnn3ccccc23)cc1Cl,ZINC001214062727
O=C(Cn1nccn1)N1CC[C@]2(C1)C[N@H+](CCO)CCO2,ZINC000972400033
O=C(C[N@H+]1CCC[C@@H]1C[C@@H](O)c1ccco1)N1CCNC(=O)C1,ZINC000151784183
Cc1ccsc1-c1nccn1-c1ccc(Cc2nc(C)n[nH]2)cc1,ZINC000071774562
Cc1ccc(OC2CCN(C(=O)C(=O)N[C@H]3CO[C@H](C4CC4)C3)CC2)cc1,ZINC000637133829
Cc1nsc(C)c1C(=O)N1CCN(Cc2ccc(C#N)cc2)CC1,ZINC000429867998
C[NH+](C)CCCNC(=S)NN=Cc1ccc2nccnc2c1,ZINC000872350255
[NH3+]C[C@H]1CCCC[C@@H]1NC(=O)NCCNC(=O)c1ccc(Cl)cc1,ZINC000416960520
COc1ccccc1[C@H](C)CC(=O)N1CC[C@H](C)[C@H](F)C1,ZINC000679259186
COc1ccccc1CCC[N@H+]1C[C@@H](O)C[C@@H]1c1ccccc1,ZINC000411923190
CC(C)C(C)(C)C(=O)N1[C@@H]2CC[C@H]1[C@H](NC(=O)c1cncc(C(N)=O)c1)C2,ZINC001002878672
CCCN(C(=O)NCc1c(C)nn(CC)c1C)[C@@H]1CCN(C(=O)[O-])C1,ZINC000739354896
OC[C@H]1CC[C@H]([NH2+][C@H](c2ccc(Br)cc2)C2CC2)CC1,ZINC000453125835
CN(CC(=O)N1CCOC[C@@H]1[C@H]1CCCC1=O)S(=O)(=O)c1ccccc1,ZINC000363825554
CN(CCNc1ncnc2c1cnn2C)C(=O)[C@@H]1C[N@@H+](C)CCO1,ZINC001101538085
CC(=O)N1CCCC[C@@H]1[C@H]1CCCN1Cc1nnc(C)n1C1CC1,ZINC001025180942
C[NH+](C)CCOc1ccccc1C(=O)NCC[C@@H]1CC[NH2+]C1,ZINC000262583642
Cc1ccncc1CCNC(=O)N[C@H](C)c1ccc(OCC(F)(F)F)cc1,ZINC000660478695
COC(=O)Nc1ccccc1C(=O)N(C)Cc1ccc(Br)cc1,ZINC000104015939
CC[C@@H]1CN(C(=O)c2cnc3[nH]c(=O)[nH]c3c2)[C@H](C)CO1,ZINC000652773121
C[C@@H](CNS(=O)(=O)c1ccc(C#N)cc1Cl)N(C)Cc1ccccc1,ZINC000390750171
CCC[C@@H](C)NC(=O)N(CCCCOC)Cc1ccccc1,ZINC000619655881
CCn1ccc(C[N@H+]2CC[C@@H]3CN(C(=O)C(C)(C)C4CC4)CC[C@@H]32)n1,ZINC001036796573
CS[C@H](C)C(=O)N(C)CCN(C)C(=O)c1ccc(F)c(F)c1,ZINC001388966889
C[C@@H]1C[C@H]([NH+](C)CCOc2ccccc2C#N)CC[N@H+]1C,ZINC000123121685
COC[C@@H]1C[C@@H](O)CN1C(=O)N[C@@H](C[N@H+](C)Cc1ccccc1)C(C)C,ZINC000651037624
C[C@@H](O)C[NH2+]C1CC2(CC(NC(=O)[C@@H]3C[C@H]3C3CC3)C2)C1,ZINC000965400014
C=CCCO[C@@H](C)C(=O)NCCN(CCO)C(=O)c1cccnc1C,ZINC001058370874
CC[C@@H]1C[N@H+](Cc2c[nH]c(C(=O)OC)c2)C[C@H](CC)O1,ZINC000421383299
O=C(C[C@H]1CCCOC1)NC[C@@H](CO)NCc1cnns1,ZINC001410792218
C[C@@H]1C[C@@H](c2ccccc2)CCN1Cc1nnc(-c2ccccc2)n1C,ZINC000439315712
CC[C@H]1CSC2=N[C@@H](c3ccccn3)[C@@H](c3cc(Cl)cc(Br)c3OC)N21,ZINC000222688673
C=CCC[N@@H+]1C[C@@H]2CC[C@H](NC(=O)c3cncnc3C)C[C@H]2C1,ZINC000979532365
Cc1cc(C(=O)CN2CCC[C@H](O)C2)c(C)n1[C@H]1CCS(=O)(=O)C1,ZINC000072862398
Cc1cc(CN(C)[C@H]2CCN(C(=O)c3ccoc3)C2)on1,ZINC000971074810
Cc1cnc([C@H](C)CNC(=O)N(C)C2C[C@H]3CC[C@@H](C2)[N@@H+]3C)s1,ZINC000355070187
CC(C)c1nnc2n1CCN(Cc1ccc3nccnc3c1)C2,ZINC000638050274
C[C@@H]1C[N@@H+](CCCNC(=O)NCCC2(C[NH3+])CC2)C[C@H](C)O1,ZINC000652123838
COC(=O)CCN(Cc1ccc(F)c(F)c1)C(=O)[C@@H]1[C@H](C)O[C@@H](C)[C@H]1C,ZINC000599436691
CCCOc1cccc(NC(=S)NC2(C)CC2)c1,ZINC000789181992
CC(=O)N1CC[C@H]2CN(C(=O)[C@H]3CCc4nnn(C)c4C3)C[C@H]21,ZINC001020873080
O=C(CCCn1cncn1)NC[C@H]1CCN1[C@@H]1CCCNC1=O,ZINC001499095562
CC(=O)N1CC(C(=O)N[C@H]2CCN(C(=O)Cc3cnoc3)C[C@H]2C)C1,ZINC000945457741
CN(C(=O)c1ccc[nH]1)C1CCN(C(=O)Cc2ncn[nH]2)CC1,ZINC000953753653
CC[C@@H](CS(=O)(=O)c1ccccc1)NC(=O)Nc1ccc(CSC)cc1,ZINC000120619628
CC[C@@H]1[C@@H](NC(=O)[C@@H]2CCC[N@H+]2C)CCN1C(=O)c1cc(C)n[nH]1,ZINC000984696450
CN1C(=O)CCC[C@H]1C(=O)N[C@@H]1[C@H]2CN(C(=O)c3ccccc3)C[C@H]21,ZINC000976973409
CN(C[C@@H]1CC[N@H+]1CC1CCC1)C(=O)[C@H]1CCCCC1(F)F,ZINC001085741290
O=C(c1sccc1F)N1CCC[C@@H]([NH2+]Cc2ncccn2)C1,ZINC000999099473
CC1(C)CN(c2nnc(CCCc3ccccc3)n2CC(F)(F)F)CCO1,ZINC001303979027
Cc1oncc1C[N@H+]1C[C@@H](C)[C@H](NC(=O)CCO[C@@H](C)CC(C)C)C1,ZINC001206954909
C=CCNC(=O)CSCc1nccc(C)n1,ZINC000339420081
CCOc1ccccc1NC(=O)CC[N@H+]1CCC[C@@H](n2ccnn2)C1,ZINC000425508986
CC(=O)Nc1cccc2c1C[N@H+](Cc1cc(C)c3ncccc3c1)CC2,ZINC000877681982
Cc1nccc(N2CCN(C(=O)c3cnn(C)c3Br)CC2)n1,ZINC000760454182
COc1ccc(C)nc1NC(=O)CCCOCCc1ccccc1,ZINC000174798428
CNC(=O)NC(=O)CCSc1nc(C2CC2)n[nH]1,ZINC000028988336
CC[C@@H](C#N)C(=O)N[C@H]1CCN(CCN2CCOCC2)C1,ZINC000593476466
CC(C)[C@H]([NH2+]CCC[C@@H](C)CO)c1ccc(Cl)cc1F,ZINC000542848686
C[C@@H](C(=O)NCC[C@H]1CCCC1(C)C)N1CC(C)C1,ZINC000529565239
C[C@@H](C(=O)NC[C@@H]1COc2ccccc21)n1ccc(C(F)(F)F)n1,ZINC000633116982
CCc1cccc(CN2CCO[C@@H](CNC(=O)c3cscn3)C2)c1,ZINC001035313474
O=C(CC(F)(F)F)NCc1cc(Cl)cc2c1OCC2,ZINC000182428964
Cc1ccccc1CN(Cc1ccccc1)C(=O)N[C@@H]1CC(=O)N(CC2CC2)C1,ZINC001471183159
Cc1c(Cl)nccc1[N-]S(=O)(=O)c1cccc2c1OCO2,ZINC000811835656
CC(C)(CNC(=O)N[C@H]1CC[N@@H+](C2CC2)C1)CC(=O)[O-],ZINC000720839493
CCc1cc(C)nc(NCC[C@@H](C)NC(=O)c2cc(OC)ns2)n1,ZINC001106606565
Cc1ccc(-n2ccnc2S(=O)(=O)Cc2ccccc2F)cc1C,ZINC000510082218
Cc1noc(C)c1CCNC(=O)NCCc1cccc(Cl)c1,ZINC000264554706
CC[C@@H](Sc1ccccc1)C(=O)NCc1cc(C(F)(F)F)ccc1N1CCN(C)CC1,ZINC001456503703
CCCC(=O)N1CCC[C@H](CNC(=O)C(C)=C2CCCC2)C1,ZINC001284113416
CCOc1ccc([C@H]2CCCN2C(=O)C(=O)N(C)CC2CCOCC2)cc1,ZINC000459883027
CC1(C(=O)N2CCN(C(=O)C[C@H]3CC[C@H](C4CC4)O3)CC2)CCCC1,ZINC001011710495
COc1cc2ccccc2cc1C(=O)NC[C@@H](O)C1CC1,ZINC000675280167
C[C@@H]1CN(C(=O)[C@@H]2CCC[C@@H](C(N)=O)C2)C[C@H]1O,ZINC000346574781
CCC[C@@H](C)[C@@H](CO)NC(=O)C(=O)c1cc(F)ccc1C,ZINC000584356966
C[C@@H]1CN(C(=O)Cn2c(=O)[n-][nH]c2=O)C[C@H]1CC[NH2+]CCOC1CCC1,ZINC001104954891
CN(CC(C)(C)CO)C(=O)C1CCC(NC(=O)C2CCCC2)CC1,ZINC000452896050
Cc1ccc(C(=O)N2CCS(=O)(=O)C[C@H]2C2CC2)cc1C,ZINC000615768768
CO[C@@H](C(=O)N[C@H]1C[C@H](NC(=O)c2cccc(C(C)C)c2)C1)C1CC1,ZINC001494037166
CCC[N@@H+]1CCCO[C@@H](CNC(=O)[C@@H]2C[C@H]2c2ccco2)C1,ZINC001073783601
COc1ccccc1[C@@H](O)C[N@@H+](CCC1CC[NH+](C)CC1)C(C)C,ZINC001207486863
CC(C)[NH+]1CCC(N2CCN(C(=O)NCCC(=O)N(C)C)CC2)CC1,ZINC000433806235
CC(=O)C[C@@H](C)C(=O)N1CC[C@@]2(CC(=O)N(c3ccc4c(c3)OCO4)C2)C1,ZINC001181252034
Cc1nccc(C(=O)NC[C@@H](C)CNC(=O)c2cnn[nH]2)n1,ZINC001432973599
CCOc1nnc(C[NH2+][C@H](C)[C@@H](Cc2ccccc2)C(=O)OC)s1,ZINC000342101019
C[C@H](NC(=O)c1ccn(C)n1)C1CN(C(=O)CN2CCNC(=O)C2)C1,ZINC001006118069
COCC(C)(C)C(=O)NCC1(NC(=O)Cn2ccnc2C)CC1,ZINC001459014115
C#C[C@H](C)[NH2+][C@H]1CCC[C@H](CCCC(=O)[O-])C1,ZINC001588368724
O=C(NC[C@H]1CCCC1(F)F)Nc1ncsc1C1CC1,ZINC000881029601
C[N@@H+]1CCC[C@@H]1CCNC(=O)Cc1ccc(F)c(C#N)c1,ZINC001181196164
C[C@@H]1CN(Cc2nc3ccccc3o2)C[C@H]1CNC(=O)c1cc(=O)n(C)o1,ZINC001092571934
C[C@@H](Cc1ccco1)[N@H+]1CCC[C@H](N(C)C)C1,ZINC001258193194
O=C([C@@H]1CCCOC1)N1CCC[C@@H](CCCc2ccccc2)C1,ZINC000153835898
Cc1nc(CCCC(=O)Nc2ccc3c(c2)CCC3)cs1,ZINC000174952271
C=C(C)[C@@H]1OCC[C@@H]1C(=O)N1C[C@H]2OCCN(C(=O)C(CC)CC)[C@H]2C1,ZINC000960053459
CCN(Cc1ccc(OC)cc1)C(=O)CC[C@@H]([NH3+])c1ccccc1,ZINC000236935389
CCOc1cccc([C@@H]2C[C@H]2NC(=O)C(=O)Nc2ccccc2CSC)c1,ZINC000436417281
CC(C)[C@H](C(=O)N[C@H]1CCN(C2CCC2)C1=O)N1Cc2ccccc2C1=O,ZINC000913353532
CC(=O)NCCCNC(=O)C(=O)N[C@H]1CCC[C@H](c2ccccc2)C1,ZINC000358165827
CCOCCC[NH2+][C@@H]1CCCC[C@H]1NC(=O)c1c(C)ccnc1OCC,ZINC001227695778
CCc1cc(C(=O)NC[C@H]2CCN2Cc2cn(C)nn2)[nH]n1,ZINC001038066137
CCS(=O)(=O)NCC(=O)N1C[C@@H](C)OC2(CCCCC2)C1,ZINC000655382495
CC[C@@H](Cc1ccc(C(F)(F)F)cc1)C(=O)OCCN1C(=O)CCC1=O,ZINC000792513178
C=CCOCC[N@H+](CC)[C@H](C)CNC(=O)c1ccncc1F,ZINC001152545271
CCN(CC)C(=O)c1ccc(NC(=O)Nc2ccc(C(C)(C)C(=O)OC)cc2)cc1,ZINC000437553177
CC1=NO[C@H](CNC(=O)N[C@H](C)COc2ccc(F)cc2F)C1,ZINC000875975475
CCN(Cc1cccc(NC(=O)N[C@@H]2CCC[C@@H]3OCC[C@H]32)c1)C(C)=O,ZINC000473758359
O=C(NC[C@@H]1CCCN1CC(F)F)[C@H]1[C@H]2[C@@H]1[C@@H]1CC[C@H]2C1,ZINC000827115635
CN(CCc1cnccn1)c1nnc(COc2ccc(Cl)cc2)n1CC[C@H]1CCCCO1,ZINC001314834833
C[C@@H]1CC[C@H](CNC(=O)C(=O)Nc2nc(-c3ccccc3F)cs2)O1,ZINC000454164982
C[C@H](NC(=O)CN1CCN(C)C(=O)C1)[C@H](C)Nc1ccc(C#N)nn1,ZINC001113204867
Cc1c(O)ccc(CN2C[C@@H]3CC[N@@H+](Cc4ccccc4)[C@@H]3C2)c1O,ZINC001140745351
CCOC(=O)c1ccc(N2CCCN(C(=O)N[C@@H]3CCCC[C@@H]3C(C)C)CC2)nc1,ZINC000503765105
CCOc1ccc(-c2cn(CC(=O)N3C[C@H](C)O[C@@H](C)C3)nn2)cc1,ZINC000640776387
C#CCOCCC(=O)N(CC)C1CN(C(=O)COc2cnn(C)c2)C1,ZINC001079773346
CCN(Cc1nnc(C)o1)[C@H](C)CNC(=O)[C@H](C)Cc1ccco1,ZINC001155782793
COC(=O)c1scc(C)c1NC(=O)C(=O)N1CCO[C@@H]([C@H](C)[NH3+])C1,ZINC000591299437
Cc1ncoc1C(=O)N[C@H]1CCC[C@H]1CNc1cc(C)[nH+]c(C)n1,ZINC001064076205
Cc1ccc(COc2ccc(C[C@@H](C)NC(=O)NCCC[NH3+])cc2)cc1,ZINC000417445146
COC1([C@@H](C)Nc2cccc(I)c2)CCOCC1,ZINC000453181829
Cn1ccnc1COc1ccc(NC(=O)C2(S(N)(=O)=O)CC2)cc1,ZINC000553005490
C[C@H]([NH2+]C1CCC(O)CC1)c1cc(Cl)cc2c1OCC2,ZINC000927136644
O=C(Nc1[nH]c(=O)nc2nc[nH]c21)[C@H]1[C@@H]2COC[C@@H]21,ZINC001142644898
CCOCCS(=O)(=O)Oc1cnn(Cc2ccccc2)c1,ZINC000282341840
CCn1cnnc1CNC(=O)N[C@H]1Cc2ccc(C#N)cc2C1,ZINC000864423882
CC[C@@](C)(C#N)C(=O)O[C@@H](C)C(=O)NCCC(C)C,ZINC000803783764
C[C@H](CC(=O)Nc1ccc(-c2nc(=O)o[n-]2)cc1)C1CCN(C(=O)[O-])CC1,ZINC000824688215
CC(C)[C@@H]1CCC[C@H](Nc2ncc(S(N)(=O)=O)s2)C1,ZINC000171610034
C[N@H+](CCCC1(C#N)CCOCC1)C1CCOCC1,ZINC000522282590
COCCOc1c(Cl)cccc1NC(=O)C(=O)N[C@H](C)CCOC,ZINC000263696549
C[C@@H](NC(=O)N[C@H]1CC(=O)N(C)C1)[C@H]1CN(Cc2ccccc2)CCO1,ZINC001341466425
CC(=O)c1ccc([N+](=O)[O-])cc1N1CCN(c2cccc(C)c2)CC1,ZINC000573755768
C/C(=C\C(=O)NC[C@@H](CC(C)C)NC(=O)c1cn[nH]n1)C1CC1,ZINC001285256141
CCOCCC(=O)NC[C@H]1CN(C(=O)c2ncccn2)C[C@@H]1O,ZINC001081340968
CN(Cc1ccc(N2CCOCC2)cc1)c1nnc(C(C)(C)C)n1CCCOC1CCOCC1,ZINC001314737354
Cc1cc(C)cc(CN2CCN(C(=O)c3cc(C)c(C)cn3)CC2)c1,ZINC000949412738
Cn1cnn(CC(=O)N2CCC[C@@H](Nc3nccnc3-c3nn[nH]n3)C2)c1=O,ZINC001581818427
CO[C@H](C)CC(=O)N[C@H]1C[C@H]2CC[C@@H]1[N@H+]2Cc1ccc(F)cc1C,ZINC001109052909
Cc1cccc(C)c1-n1nnnc1SCc1nccnc1C,ZINC000631004746
CC(C)Oc1ccc(=NC(=O)N=c2cc(C3CCOCC3)[nH][nH]2)[n-]n1,ZINC000573669785
CC[C@@H]1C[C@H]1C(=O)N1C[C@@H](NC(=O)Cn2c(C)cc3ccccc32)[C@@H](O)C1,ZINC000968799895
CCOC(=O)[C@@H](C(=O)N(CC)[C@H]1CC[N@@H+](Cc2ccccc2)C1)C(C)C,ZINC001138057044
C[C@@H]1C[C@@H]([NH3+])C[N@H+]1CCCF,306644218
Cc1noc(CCC(=O)N[C@H]2C[C@H]3CC[C@@H]2N3C(=O)C[C@H]2COC(=O)C2)n1,ZINC001719851038
C#C[C@H](NC(=O)C[C@@H]1CCC(F)(F)C1)C(C)(C)C,ZINC000807883712
COc1cc2c(cc1F)CN(C(=O)NC1CCC3(CC3(F)F)CC1)CC2,ZINC000661916349
C#CCO[C@@H](C)C(=O)N1CC2(C1)C[C@@H](NC(=O)CCCC#CC)CO2,ZINC001068973321
CCC[NH+]1CCC(NC(=O)NCc2ncoc2C)CC1,ZINC000092458827
O=C(Nc1ccc2c(c1)C(=O)OC2)NC1CCN(CC(F)(F)F)CC1,ZINC000808883573
